Renata Barbara KACZMARSKA-DREWNIAK;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,05;400
Michał Paweł PIETRZAK;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;396
Monika JANKOWSKA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;390
Agata Ada WIŚNIEWSKA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;389
Wojciech Piotr SOLARZ;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;389
Agnieszka Monika CZECH;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;387
Mariola SZURYNOWSKA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;384
Klaudia Beata BARCZYK;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;377
Alicja Marzena WALOTEK;KOMITET WYBORCZY NOWA LEWICA;0,05;377
Monika JAKUBOWSKA;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;377
Mariusz Przemysław SZALEWSKI;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;376
Lucyna MARSZAŁEK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,05;376
Paweł Franciszek JOKIEL;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;376
Maciej Adam ZEGAN;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;371
Dorota Anna SZMAL;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;368
Wioletta Liliana MAŁCZYK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;367
Paweł Tomasz SZYMAŃCZYK;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;365
Maria Teresa ŁASZEWSKA;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;363
Wiesław Jan WALAT;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;363
Tadeusz Franciszek WENDA;KOMITET WYBORCZY NOWA LEWICA;0,05;361
Dorota Teresa MALCZEWSKA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;360
Maciej SZYMONIAK;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;360
Anna ŻARNOWIECKA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,05;359
Katarzyna Agnieszka MIGOŃ;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;358
Edyta Maria GRONOWSKA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;356
Barbara CZEKAŃSKA;KOMITET WYBORCZY NOWA LEWICA;0,05;356
Mieczysław SERKOWSKI;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;355
Dominika Maria WILCZYŃSKA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;355
Patrycja KAPCZYŃSKA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;354
Marzena BANACH;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;353
Sylwia TKACZ;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;353
Justyna Maria SOBEK;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;352
Lidia Anna KWIATKOWSKA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;350
Grzegorz Andrzej UCHTO;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;350
Jarosław GRYŃ;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;349
Grzegorz BARBURSKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;349
Ewelina SZYBIST;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;348
Zdzisław Krzysztof KOSTYRA;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;347
Anita GALERA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;346
Tomasz ANZEL;KOMITET WYBORCZY NOWA LEWICA;0,05;345
Grzegorz Jacek GOWIN;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;343
Agnieszka ŁUKASZEK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;343
Tomasz MAZAN;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;341
Dariusz Eligiusz STASZCZAK;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;340
Krzysztof MOGILSKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;338
Ewelina Anna ZACZEK;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;338
Teresa CHWAŁA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,05;337
Paweł GÓŹDŹ;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;336
Mirosław ORŁOWSKI;KOMITET WYBORCZY NOWA LEWICA;0,05;334
Daniel KOTOWSKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;334
Marek BUCH;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;334
Marcin Józef DZIEMIAN;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,05;332
Janusz BUTKIEWICZ;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;331
Katarzyna KLIMOWICZ;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,05;331
Tomasz Janusz RACZYŃSKI;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;331
Sylwester STAWICKI;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;330
Sławomir Maciej KRASOŃ;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,05;328
Grażyna STACIWA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;328
Joanna Agnieszka JANIEC;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;327
Wioletta Małgorzata MROZKOWIAK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,05;326
Stanisław Zygmunt RABIEJ;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;325
Sławomir JERZYŃSKI;KOMITET WYBORCZY NOWA LEWICA;0,05;324
Jarosław Marcin DROZDOWICZ;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;324
Magdalena WIESZCZEK;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;324
Magdalena DZIUBA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;323
Stanisław Mieczysław ŚCIANA;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;322
Maria Katarzyna PUCHALSKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,05;321
Karol MROCZKOWSKI;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;320
Adam KOZIOŁ;KOMITET WYBORCZY NOWA LEWICA;0,05;317
Kinga Iwona MICHTA;KOMITET WYBORCZY NOWA LEWICA;0,05;317
Emilia PIANKA;KOMITET WYBORCZY NOWA LEWICA;0,05;315
Paweł KUBALA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;314
Maria Romana DUBIEL;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;313
Monika KORNES;KOMITET WYBORCZY NOWA LEWICA;0,05;313
Dawid KLINKOSZ;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;312
Michał Kazimierz PRZEPERSKI;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,05;311
Konrad Karol GRZĄDKOWSKI;KOMITET WYBORCZY NOWA LEWICA;0,05;311
Sebastian Michał GAWEŁ;KOMITET WYBORCZY NOWA LEWICA;0,05;311
Rafał Marek RÓŻAŃSKI;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;310
Agnieszka Ewa ŻYRO-KOSSAKOWSKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,05;309
Angelika Milena CHYB;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;309
Tomasz Sebastian LĘCZNAR;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;308
Jerzy MICHALAK;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;308
Aneta Joanna WESOŁOWSKA;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;308
Rafał Tadeusz PILCH;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;306
Zbigniew Ryszard ŁAWNICZAK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,05;305
Michał Roman FELDMAN;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,05;305
Janusz STĄCEL;KOMITET WYBORCZY NOWA LEWICA;0,05;304
Dorota SATORA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,05;302
Karina Barbara CIOSK-KOMOROWSKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,05;302
Mateusz Marcin WNUK;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;301
Janusz Aleksander JAGIEŁKA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,05;300
Wioletta DZIEDZIUL;KOMITET WYBORCZY NOWA LEWICA;0,05;300
Jolanta Bogumiła DĄBEK;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;300
Izabela Patrycja BŁAŻKO;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;300
Leszek GRYC;KOMITET WYBORCZY NOWA LEWICA;0,05;299
Iwona Renata TOPOROWSKA;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;298
Jarosław MIRKOWICZ;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,05;296
Michał Andrzej JAKUBOWSKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;295
Joanna NOWAK;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;295
Konrad Bartłomiej SEREDYŃSKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;294
Karolina GAWDZIK;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;294
Małgorzata RUDZKA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;294
Paweł Lech CZACHOR;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;293
Małgorzata Agnieszka DEMBOWSKA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;292
Lidia KAMIŃSKA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;291
Małgorzata KOZIOŁ;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;291
Monika FIJAŁKOWSKA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;289
Marek Zbigniew KAŹMIERCZAK;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;289
Ewa CHOCISZEWSKA;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;289
Karolina Małgorzata CEGIELSKA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;288
Walentyna TYSZKO-DUBOW;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,05;288
Mateusz KACZYŃSKI;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;287
Andrzej KLIMUSZKO;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;286
Tomasz Krzysztof MAĆKOWIAK;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;286
Aleksandra Maria KUŹ;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,05;286
Marek Jarosław PAPIS;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,05;284
Maria Jolanta SCHULZ;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,05;284
Bohdan WOJCIECHOWSKI;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,05;284
Dariusz Szymon STASIAK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;283
Mieczysław Wawrzyniec FOLTA;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,05;283
Andrzej Marek OLSZEWSKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;282
Andrzej Jerzy KRZYŻANOWSKI;KOMITET WYBORCZY NOWA LEWICA;0,05;281
Bernard Krzysztof ŁYSIAK;KOMITET WYBORCZY NOWA LEWICA;0,05;281
Rafał Bolesław HOSZOWSKI;KOMITET WYBORCZY NOWA LEWICA;0,05;280
Paweł KRUPA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;280
Henryk Wojciech WÓJTOWICZ;KOMITET WYBORCZY NOWA LEWICA;0,05;279
Krzysztof Bogdan SZPERKOWSKI;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,05;279
Mieczysław Paweł TOKARSKI;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;278
Zbigniew CIECHANOWICZ;KOMITET WYBORCZY NOWA LEWICA;0,05;278
Aleksandra Helena DUDEK;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;278
Paulina Serafina PRZYBYLSKA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;277
Beata KOSZEWSKA;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;277
Przemysław Piotr SPECJALSKI;KOMITET WYBORCZY NOWA LEWICA;0,05;277
Malwina Anna GOGULSKA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;277
Krzysztof Jan ROZTOCZYŃSKI;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;276
Joanna Barbara DOBRODZIEJ;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;275
Maciej Józef BOROWIAK;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;274
Małgorzata SZYMCZAK;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;274
Anna LISOWSKA;KOMITET WYBORCZY WYBORCÓW RUCHU DOBROBYTU I POKOJU;0,05;273
Anna USIĄDEK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;273
Wiesław Jan BIENIEK;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;272
Agnieszka PODGÓRSKA-BORYSEWICZ;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;272
Krzysztof Janusz BAGIŃSKI;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;271
Barbara WOJCIULEWICZ;KOMITET WYBORCZY NOWA LEWICA;0,05;270
Ludmiła Eliza MORAWSKA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;269
Andrzej KMIEĆ;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,05;269
Przemysław Jerzy SOBCZYK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;268
Beata Elżbieta SUPERNAK;KOMITET WYBORCZY NOWA LEWICA;0,05;268
Jan Andrzej JÓŹKÓW;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,05;268
Joanna KOSUŃ;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;267
Barbara Violetta TOROŃ-FÓRMANEK;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;266
Janusz MAKSYMOWICZ;KOMITET WYBORCZY ANTYPARTIA;0,05;266
Joanna SZUBERT-ŚWIĄTEK;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;264
Joanna Katarzyna GERLECKA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;263
Anna Maria WIERZBICKA;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;263
Izabella Sylwia PIEKARSKA;KOMITET WYBORCZY WYBORCÓW RUCHU DOBROBYTU I POKOJU;0,05;263
Dariusz GALICKI;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;262
Daria Weronika BĘBENEK;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;262
Kornelia Lidia WARZYC;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;262
Marek Piotr KACPRZAK;KOMITET WYBORCZY NOWA LEWICA;0,05;260
Dorota Maria SKIBA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;258
Jan PANKALA;KOMITET WYBORCZY WYBORCÓW MNIEJSZOŚĆ NIEMIECKA;0,05;258
Jolanta Maria DOBROWOLSKA;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;258
Mateusz Marek ŚMIGLEWSKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;258
Jacek Jerzy KOŁATA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;257
Sebastian TOMCZAK;KOMITET WYBORCZY WYBORCÓW RUCHU DOBROBYTU I POKOJU;0,05;257
Paweł Józef MUCHA;KOMITET WYBORCZY NOWA LEWICA;0,05;257
Anna Zofia TURSKA;KOMITET WYBORCZY NOWA LEWICA;0,05;257
Tomasz TRUSIŁO;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,05;256
Łukasz LEWIŃSKI;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;256
Katarzyna HAJSEK;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;254
Marta Justyna RESZKA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;254
Adrian Mateusz WENCEL;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;253
Katarzyna Urszula WOŁCZEK;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;252
Jerzy Adam JARZĄB;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;252
Małgorzata Elżbieta BEDNARCZYK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;251
Dorota WYSOKIŃSKA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;250
Damian Jarosław LEWCZUK;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;249
Edward Józef BORODIJUK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,05;248
Bogusław Włodzimierz TYKA;KOMITET WYBORCZY NOWA LEWICA;0,05;248
Rafał Krzysztof PARZYCHOWSKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;248
Krzysztof REINERT;KOMITET WYBORCZY WYBORCÓW MNIEJSZOŚĆ NIEMIECKA;0,05;248
Agnieszka KAMIENIK;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;247
Leokadia Albina KUBALAŃCA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,05;247
Mariola Ewa OLSZEWSKA-SZULKOWSKA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;247
Wojciech Jerzy ZDANOWSKI;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;247
Dariusz Antoni DUKLEWSKI;KOMITET WYBORCZY NOWA LEWICA;0,05;247
Mariusz Adam BLUJ;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,05;247
Aleksandra WIECZYŃSKA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;247
Kamil KACZOROWSKI;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;244
Tomasz Feliks KÖHLER;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;244
Katarzyna Blanka LIBEREK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;241
Natalia Marta TYRAŃSKA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;241
Dawid Stanisław POLITAJ;KOMITET WYBORCZY NOWA LEWICA;0,05;241
Tomasz SZOPIŃSKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;240
Marek Andrzej OSOCKI;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;239
Anna Maria KASPRZYK;KOMITET WYBORCZY WYBORCÓW MNIEJSZOŚĆ NIEMIECKA;0,05;237
Anna Marta WINIARCZUK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;237
Józef Walenty PODYMA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,05;236
Leszek ZAJĄCZKOWSKI;KOMITET WYBORCZY NOWA LEWICA;0,05;235
Malwina Magdalena OLCZAK;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;235
Ignacy PIĘTA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;235
Wioletta Elżbieta BŁOŃSKA;KOMITET WYBORCZY WYBORCÓW RUCHU DOBROBYTU I POKOJU;0,05;233
Barbara MAKSYMOWICZ;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,05;232
Urszula Maria DWORACZEK;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;230
Urszula Grażyna CIEĆWIERZ;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;229
Krzysztof SMYK;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;229
Ewa KANABUS-KOSZAL;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;229
Aneta Joanna MICHNO;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;228
Mirosław Sebastian PATOŁA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;228
Krzysztof KOCIOŁEK;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;228
Joachim Alfred ŚWIERC;KOMITET WYBORCZY WYBORCÓW MNIEJSZOŚĆ NIEMIECKA;0,05;227
Henryk Adam CZARNECKI;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;226
Bogumiła Anna WOJCIECHOWSKA;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;225
Artur Jan BIAŁKOWSKI;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;225
Beata TOKARCZYK;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;224
Jarosław Zbigniew CZEPIELIŃSKI;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,05;220
Przemysław Jan LICZBIŃSKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;220
Mariusz Stanisław BOŻYK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;218
Łukasz ROMANIECKI;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;218
Dorota RYCAK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;218
Tomasz Dominik ŁOPATKA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;217
Piotr Jan STACH;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;217
Mariusz IMIELSKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;217
Barbara Maria KUSIAK-KOBYLARZ;KOMITET WYBORCZY NOWA LEWICA;0,05;215
Marcelina Ewa FALKIEWICZ;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;215
Magdalena GŁOGOWSKA-MIKITA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;214
Damian Marek AUGUSTYNIAK;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;214
Arkadiusz CHIBOWSKI;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;213
Michał Jerzy NIEWIADOMSKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,05;212
Hanna Teresa JAGODZIŃSKA-GMAJ;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;212
Marcin Konrad MACIEJCZYK;KOMITET WYBORCZY POLSKA JEST JEDNA;0,05;211
Beata WLAZŁOWSKA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,05;210
Adam Zbigniew ROSSMANITH;KOMITET WYBORCZY NOWA LEWICA;0,05;210
Grzegorz Adam GRABNY;KOMITET WYBORCZY NOWA LEWICA;0,05;209
Aleksander Wiktor ZALECH;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,05;209
